SITZUNGSDAUERLAUF -- Google sdk_gphone64_x86_64
Android 14 (API 34)

900 vollständige Diktate hintereinander, im selben Prozess.
Ohne Neustart, ohne Hintergrund, ohne erzwungenes Aufräumen.
Seitengröße für RSS: 4 KB (fest angenommen).

KONTROLLSITZUNG
  Text erkannt: ja, Fehler keiner, Zeiger 112
  in Ordnung

VERLAUF -- jede Sitzung
  Nr   Zeig   Fäden  Java KB  nativ    RSS KB   Start   Dauer   Aufräum Text
  474  127    15     8170     16816    195648   8       2614    0       ja
  475  127    15     8290     16829    195880   5       2629    1       ja
  476  127    15     8410     16843    196132   8       2622    0       ja
  477  127    15     8531     16857    196364   8       2631    0       ja
  478  127    15     8682     16870    196352   5       2624    0       ja
  479  127    15     8818     16884    196352   5       2626    0       ja
  480  127    15     8955     16900    196584   61      2645    0       ja
  481  127    15     9075     16914    196572   5       2619    1       ja
  482  127    15     9178     16927    196564   16      2607    0       ja
  483  127    15     9315     16941    196792   11      2615    0       ja
  484  127    15     9435     16955    196780   5       2610    0       ja
  485  127    15     9588     16968    197032   6       2629    1       ja
  486  127    15     9691     16982    197264   6       2686    0       ja
  487  127    15     9811     16996    197252   9       2616    0       ja
  488  127    15     9948     17009    197484   5       2620    0       ja
  489  127    15     10067    17023    197472   6       2632    1       ja
  490  127    15     10203    17039    197464   36      2620    0       ja
  491  127    15     10324    17053    197696   8       2615    0       ja
  492  127    15     5606     16554    194192   9       2623    0       ja
  493  127    15     5726     16568    194180   5       2610    0       ja
  494  127    15     5846     16581    194404   9       2675    0       ja
  495  127    15     5951     16595    194392   9       2622    0       ja
  496  127    15     6071     16609    194892   10      2616    0       ja
  497  127    15     6224     16622    194880   11      2633    0       ja
  498  127    15     6344     16638    194868   5       2615    0       ja
  499  127    15     6448     16650    195096   6       2611    1       ja
  500  127    15     6616     16665    195696   5       2609    0       ja
  501  127    15     6720     16679    195684   11      2618    1       ja
  502  127    15     6840     16693    195908   6       2605    0       ja
  503  127    15     6960     16706    195896   16      2622    1       ja
  504  127    15     7112     16720    195888   9       2609    0       ja
  505  127    15     7232     16734    196116   8       2613    0       ja
  506  127    15     7369     16748    196104   7       2611    0       ja
  507  127    15     7488     16761    196336   6       2612    0       ja
  508  127    15     7608     16775    196328   6       2609    1       ja
  509  127    15     7729     16789    196316   6       2600    0       ja
  510  127    15     7881     16805    196540   15      2602    0       ja
  511  127    15     7984     16818    196532   5       2599    0       ja
  512  127    15     8121     16832    196520   6       2613    0       ja
  513  127    15     8257     16846    196744   5       2604    0       ja
  514  127    15     8377     16859    196732   5       2600    1       ja
  515  127    15     8497     16873    196988   6       2608    0       ja
  516  127    15     8633     16887    197488   6       2614    0       ja
  517  127    15     8754     16900    197476   5       2601    0       ja
  518  127    15     8857     16914    197708   4       2601    0       ja
  519  127    15     8993     16928    197700   7       2601    0       ja
  520  127    15     9130     16944    197688   18      2616    0       ja
  521  127    15     9266     16957    197920   6       2607    0       ja
  522  127    15     9385     16971    197912   5       2613    0       ja
  523  127    15     9506     16985    197900   5       2610    0       ja
  524  127    15     9642     16999    198128   6       2614    1       ja
  525  127    15     9779     17012    198116   5       2605    0       ja
  526  127    15     9898     17026    198108   7       2623    0       ja
  527  127    15     10018    17040    198336   16      2612    0       ja
  528  127    15     10139    17053    198324   9       2630    1       ja
  529  127    15     10274    17067    198312   8       2607    1       ja
  530  127    15     10394    17083    198488   15      2616    0       ja
  531  127    15     5547     16584    194636   7       2619    0       ja
  532  127    15     5668     16597    194868   9       2641    0       ja
  533  127    15     5788     16611    194856   9       2658    0       ja
  534  127    15     5908     16625    194844   7       2624    0       ja
  535  127    15     6029     16638    195076   9       2619    1       ja
  536  127    15     6149     16652    195332   9       2669    1       ja
  537  127    15     6270     16666    195564   10      2608    0       ja
  538  127    15     6389     16680    195552   9       2613    1       ja
  539  127    15     6509     16693    195544   9       2615    0       ja
  540  127    15     6662     16709    195772   15      2610    0       ja
  541  127    15     6782     16723    195760   16      2612    1       ja
  542  127    15     6901     16736    195748   7       2608    1       ja
  543  127    15     7070     16750    195980   5       2608    0       ja
  544  127    15     7190     16764    195968   9       2636    1       ja
  545  127    15     7310     16777    195956   9       2613    1       ja
  546  127    15     7430     16791    196188   10      2610    0       ja
  547  127    15     7566     16805    196176   12      2605    0       ja
  548  127    15     7670     16819    196408   9       2602    0       ja
  549  127    15     7791     16832    196396   11      2618    0       ja
  550  127    15     7926     16848    196388   20      2628    0       ja
  551  127    15     8063     16862    196620   9       2606    1       ja
  552  127    15     8199     16876    196608   6       2606    0       ja
  553  127    15     8303     16890    196596   5       2698    1       ja
  554  127    15     8455     16903    196828   14      2622    0       ja
  555  127    15     8591     16917    196816   6       2630    0       ja
  556  127    15     8711     16931    196804   6       2705    0       ja
  557  127    15     8847     16945    197296   16      2622    0       ja
  558  127    15     8951     16958    197284   13      2614    0       ja
  559  127    15     9071     16972    197516   7       2610    0       ja
  560  127    15     9208     16988    197504   23      2624    1       ja
  561  127    15     9327     17001    197496   11      2614    0       ja
  562  127    15     9464     17015    197728   7       2608    1       ja
  563  127    15     9600     17029    197716   11      2605    0       ja
  564  127    15     9719     17042    197704   10      2622    0       ja
  565  127    15     9840     17056    197928   7       2606    1       ja
  566  127    15     9976     17070    197916   10      2622    0       ja
  567  127    15     10097    17084    198148   14      2612    0       ja
  568  127    15     10216    17097    198140   9       2608    1       ja
  569  127    15     10352    17111    198132   10      2628    0       ja
  570  127    15     10488    17127    198368   29      2620    0       ja
  571  127    15     10609    17141    198356   7       2614    0       ja
  572  127    15     10745    17155    198348   15      2606    1       ja
  573  127    15     5769     16619    194928   10      2607    1       ja
  574  127    15     5889     16632    194916   10      2609    1       ja
  575  127    15     6010     16646    195168   14      2622    0       ja
  576  127    15     6114     16660    195396   8       2619    0       ja
  577  127    15     6250     16673    195388   7       2620    0       ja
  578  127    15     6371     16687    195884   9       2612    0       ja
  579  127    15     6507     16701    195872   7       2644    1       ja
  580  127    15     6658     16716    195864   19      2607    0       ja
  581  127    15     6795     16730    196096   5       2620    0       ja
  582  127    15     6915     16744    196084   7       2616    0       ja
  583  127    15     7036     16757    196072   8       2606    0       ja
  584  127    15     7155     16771    196304   7       2624    0       ja
  585  127    15     7291     16785    196292   9       2609    0       ja
  586  127    15     7396     16798    196280   15      2630    0       ja
  587  127    15     7531     16812    196508   7       2619    0       ja
  588  127    15     7651     16826    196500   6       2608    0       ja
  589  127    15     7788     16840    196732   7       2660    0       ja
  590  127    15     7924     16855    196724   18      2611    0       ja
  591  127    15     8044     16869    196712   11      2608    0       ja
  592  127    15     8164     16883    196948   7       2632    1       ja
  593  127    15     8284     16897    196936   8       2699    1       ja
  594  127    15     8405     16910    196924   7       2610    0       ja
  595  127    15     8524     16924    197156   6       2607    1       ja
  596  127    15     8676     16938    197144   7       2610    0       ja
  597  127    15     8813     16951    197132   8       2621    0       ja
  598  127    15     8933     16965    197624   11      2603    0       ja
  599  127    15     9037     16979    197616   12      2617    0       ja
  600  127    15     9189     16994    198140   18      2652    0       ja
  601  127    15     9325     17008    198128   10      2619    0       ja
  602  127    15     9429     17022    198116   6       2624    0       ja
  603  127    15     9565     17036    198352   8       2655    1       ja
  604  127    15     9685     17050    198340   15      2608    0       ja
  605  127    15     9790     17063    198328   10      2605    1       ja
  606  127    15     9909     17077    198556   11      2611    1       ja
  607  127    15     10045    17091    198552   8       2634    1       ja
  608  127    15     10182    17104    198540   6       2605    0       ja
  609  127    15     10302    17118    198768   8       2672    0       ja
  610  127    15     10453    17084    198764   35      2623    0       ja
  611  127    15     10574    17098    198996   10      2609    0       ja
  612  127    15     10694    17112    198984   8       2606    1       ja
  613  127    15     5601     16525    194880   9       2621    1       ja
  614  127    15     5737     16538    195116   32      2650    0       ja
  615  127    15     5857     16552    195104   13      2608    0       ja
  616  127    15     5961     16566    195092   5       2612    1       ja
  617  127    15     6082     16580    195324   12      2615    1       ja
  618  127    15     6218     16593    195576   10      2608    0       ja
  619  127    15     6339     16607    195564   7       2615    0       ja
  620  127    15     6506     16623    195796   17      2615    1       ja
  621  127    15     6626     16637    195788   10      2626    1       ja
  622  127    15     6731     16650    196020   8       2611    1       ja
  623  127    15     6851     16664    196008   5       2607    0       ja
  624  127    15     6971     16678    195996   4       2624    0       ja
  625  127    15     7123     16691    196232   10      2613    1       ja
  626  127    15     7227     16705    196220   17      2610    1       ja
  627  127    15     7348     16719    196208   9       2622    0       ja
  628  127    15     7467     16732    196436   5       2604    0       ja
  629  127    15     7619     16746    196428   5       2606    1       ja
  630  127    15     7756     16762    196416   5       2620    0       ja
  631  127    15     7908     16775    196644   10      2616    0       ja
  632  127    15     8011     16789    196636   6       2608    0       ja
  633  127    15     8132     16803    196868   10      2606    1       ja
  634  127    15     8252     16817    196856   13      2606    0       ja
  635  127    15     8403     16830    196844   11      2605    1       ja
  636  127    15     8508     16844    197076   9       2617    0       ja
  637  127    15     8644     16858    197064   5       2657    1       ja
  638  127    15     8765     16871    197316   6       2621    0       ja
  639  127    15     8868     16885    197544   10      2605    1       ja
  640  127    15     9020     16901    197536   6       2625    1       ja
  641  127    15     9157     16914    197524   10      2615    1       ja
  642  127    15     9261     16928    197752   7       2663    1       ja
  643  127    15     9380     16942    197744   9       2620    0       ja
  644  127    15     9501     16956    197976   5       2621    0       ja
  645  127    15     9621     16969    197964   9       2618    0       ja
  646  127    15     9757     16983    197952   5       2623    0       ja
  647  127    15     9909     16997    198452   9       2645    0       ja
  648  127    15     10045    17010    198440   7       2619    0       ja
  649  127    15     10150    17024    198428   9       2631    1       ja
  650  127    15     10301    17040    198664   18      2638    1       ja
  651  127    15     10421    17054    198656   5       2605    0       ja
  652  127    15     10542    17067    198644   10      2617    0       ja
  653  127    15     10662    17081    198872   16      2639    1       ja
  654  127    15     10781    17095    198860   9       2608    0       ja
  655  127    15     5807     16560    195468   10      2614    0       ja
  656  127    15     5944     16573    195456   11      2642    0       ja
  657  127    15     6080     16587    195444   10      2608    0       ja
  658  127    15     6185     16601    195672   5       2603    0       ja
  659  127    15     6305     16614    195928   9       2622    1       ja
  660  127    15     6457     16632    196032   6       2612    0       ja
  661  127    15     6594     16646    196260   14      2618    0       ja
  662  127    15     6729     16660    196248   14      2644    1       ja
  663  127    15     6865     16673    196484   14      2636    0       ja
  664  127    15     6970     16687    196472   17      2617    1       ja
  665  127    15     7090     16701    196460   6       2628    0       ja
  666  127    15     7209     16715    196696   16      2606    1       ja
  667  127    15     7362     16728    196684   11      2622    0       ja
  668  127    15     7482     16742    196672   8       2608    1       ja
  669  127    15     7603     16756    196900   8       2621    1       ja
  670  127    15     7738     16771    196892   21      2639    2       ja
  671  127    15     7858     16785    196880   20      2606    0       ja
  672  127    15     7995     16799    197108   5       2623    0       ja
  673  127    15     8114     16812    197096   11      2606    0       ja
  674  127    15     8234     16826    197332   16      2635    0       ja
  675  127    15     8355     16840    197320   14      2628    0       ja
  676  127    15     8475     16854    197308   14      2610    0       ja
  677  127    15     8595     16867    197540   5       2661    1       ja
  678  127    15     8731     16881    197532   13      2615    0       ja
  679  127    15     8851     16895    197808   5       2610    0       ja
  680  127    15     8988     16911    198048   8       2628    1       ja
  681  127    15     9107     16924    198040   9       2641    1       ja
  682  127    15     9243     16938    198028   18      2636    0       ja
  683  127    15     9364     16952    198256   8       2607    1       ja
  684  127    15     9483     16966    198244   4       2608    0       ja
  685  127    15     9619     16979    198480   5       2667    0       ja
  686  127    15     9740     16993    198468   6       2618    0       ja
  687  127    15     9860     17007    198456   17      2635    0       ja
  688  127    15     9964     17020    198684   9       2613    1       ja
  689  127    15     10100    17034    198676   10      2612    0       ja
  690  127    15     10252    17050    198664   17      2670    1       ja
  691  127    15     10373    17064    198896   5       2611    0       ja
  692  127    15     10508    17077    198892   6       2666    0       ja
  693  127    15     10628    17091    198880   5       2607    0       ja
  694  127    15     10749    17105    199104   9       2623    1       ja
  695  127    15     5693     16592    195048   9       2609    0       ja
  696  127    15     5845     16605    195280   5       2612    0       ja
  697  127    15     5966     16619    195268   6       2616    0       ja
  698  127    15     6070     16633    195256   6       2608    0       ja
  699  127    15     6190     16647    195756   17      2605    0       ja
  700  127    15     6343     16663    195744   6       2696    0       ja
  701  127    15     6463     16676    195732   10      2623    0       ja
  702  127    15     6599     16690    195960   16      2615    1       ja
  703  127    15     6719     16704    195952   7       2623    0       ja
  704  127    15     6839     16717    195940   6       2623    0       ja
  705  127    15     6976     16731    196168   5       2608    0       ja
  706  127    15     7095     16745    196156   8       2620    0       ja
  707  127    15     7247     16758    196392   7       2620    1       ja
  708  127    15     7352     16772    196380   10      2606    0       ja
  709  127    15     7472     16786    196368   16      2616    0       ja
  710  127    15     7607     16802    196612   29      2690    0       ja
  711  127    15     7728     16816    196600   9       2608    0       ja
  712  127    15     7848     16829    196588   7       2608    0       ja
  713  127    15     7984     16843    196816   7       2623    0       ja
  714  127    15     8104     16857    196808   13      2620    0       ja
  715  127    15     8224     16870    196796   7       2654    0       ja
  716  127    15     8361     16884    197024   5       2641    1       ja
  717  127    15     8480     16898    197012   5       2621    0       ja
  718  127    15     8600     16912    197240   7       2632    0       ja
  719  127    15     8753     16925    197228   10      2605    0       ja
  720  127    15     8889     16941    197492   46      2626    1       ja
  721  127    15     9009     16955    197724   5       2614    0       ja
  722  127    15     9145     16969    197716   5       2612    0       ja
  723  127    15     9265     16982    197704   9       2610    1       ja
  724  127    15     9385     16996    197932   10      2619    1       ja
  725  127    15     9505     17010    197924   8       2615    0       ja
  726  127    15     9641     17023    198156   10      2608    0       ja
  727  127    15     9745     17037    198144   9       2625    0       ja
  728  127    15     9882     17051    198132   13      2608    0       ja
  729  127    15     10001    17064    198364   10      2626    1       ja
  730  127    15     10154    17080    198352   21      2615    0       ja
  731  127    15     10274    17094    198340   12      2643    0       ja
  732  127    15     10394    17107    198572   11      2606    0       ja
  733  127    15     10514    17121    198564   10      2630    0       ja
  734  127    15     10634    17135    198552   11      2623    1       ja
  735  127    15     10755    17149    198780   8       2622    0       ja
  736  127    15     10890    17162    198768   5       2666    0       ja
  737  127    15     11010    17176    198760   8       2613    0       ja
  738  127    15     5944     16628    195268   6       2605    0       ja
  739  127    15     6065     16641    195256   6       2611    0       ja
  740  127    15     6217     16657    195784   14      2607    1       ja
  741  127    15     6338     16671    195772   14      2624    0       ja
  742  127    15     6474     16684    195764   11      2615    0       ja
  743  127    15     6594     16698    196252   11      2609    0       ja
  744  127    15     6714     16712    196240   9       2625    0       ja
  745  127    15     6834     16725    196232   16      2619    1       ja
  746  127    15     6971     16739    196460   15      2614    0       ja
  747  127    15     7075     16753    196448   5       2608    1       ja
  748  127    15     7195     16767    196680   6       2618    0       ja
  749  127    15     7331     16780    196672   7       2606    1       ja
  750  127    15     7467     16797    196732   5       2645    0       ja
  751  127    15     7588     16810    196964   13      2641    0       ja
  752  127    15     7723     16824    196952   6       2611    0       ja
  753  127    15     7843     16838    196944   10      2613    0       ja
  754  127    15     7980     16852    197172   5       2621    0       ja
  755  127    15     8100     16865    197160   10      2614    1       ja
  756  127    15     8220     16879    197148   14      2619    0       ja
  757  127    15     8340     16893    197380   6       2649    0       ja
  758  127    15     8460     16906    197368   8       2610    0       ja
  759  127    15     8580     16920    197600   16      2622    0       ja
  760  127    15     8732     16936    197860   24      2659    0       ja
  761  127    15     8868     16950    197848   15      2642    0       ja
  762  127    15     8988     16964    198084   6       2611    0       ja
  763  127    15     9108     16977    198336   16      2619    1       ja
  764  127    15     9244     16991    198328   9       2614    1       ja
  765  127    15     9365     17005    198560   7       2618    0       ja
  766  127    15     9485     17018    198548   5       2620    0       ja
  767  127    15     9589     17032    198800   15      2617    0       ja
  768  127    15     9725     17046    199032   20      2609    1       ja
  769  127    15     9845     17059    199020   13      2616    0       ja
  770  127    15     9998     17075    199260   8       2641    0       ja
  771  127    15     10117    17089    199252   7       2616    0       ja
  772  127    15     10237    17103    199240   11      2660    0       ja
  773  127    15     10358    17116    199472   6       2606    0       ja
  774  127    15     10526    17085    199460   10      2606    1       ja
  775  127    15     10661    17099    199452   9       2617    1       ja
  776  127    15     10766    17112    199680   5       2619    1       ja
  777  127    15     10886    17126    199668   8       2628    0       ja
  778  127    15     11021    17140    199656   6       2615    0       ja
  779  127    15     6115     16612    196164   5       2608    1       ja
  780  127    15     6283     16627    196420   24      2641    0       ja
  781  127    15     6388     16641    196652   6       2638    0       ja
  782  127    15     6508     16655    196640   10      2611    0       ja
  783  127    15     6645     16668    196632   8       2647    0       ja
  784  127    15     6749     16682    196864   9       2616    0       ja
  785  127    15     6869     16696    196852   9       2646    0       ja
  786  127    15     6989     16710    196844   7       2619    0       ja
  787  127    15     7125     16723    197332   9       2613    0       ja
  788  127    15     7229     16737    197320   6       2617    1       ja
  789  127    15     7350     16751    197308   5       2624    2       ja
  790  127    15     7501     16764    195856   16      2618    0       ja
  791  127    15     7654     16778    195844   5       2609    1       ja
  792  127    15     7774     16791    196076   14      2676    0       ja
  793  127    15     7893     16805    196064   9       2623    1       ja
  794  127    15     8014     16819    196056   8       2606    1       ja
  795  127    15     8134     16832    196288   5       2609    0       ja
  796  127    15     8270     16846    196276   7       2644    0       ja
  797  127    15     8390     16860    196264   14      2623    0       ja
  798  127    15     8510     16874    196496   6       2610    0       ja
  799  127    15     8630     16887    196484   8       2670    0       ja
  800  127    15     8767     16903    196728   18      2616    0       ja
  801  127    15     8902     16917    196960   8       2616    0       ja
  802  127    15     9022     16930    196948   5       2639    0       ja
  803  127    15     9159     16944    197180   13      2636    0       ja
  804  127    15     9278     16958    197168   5       2599    0       ja
  805  127    15     9399     16972    197160   5       2606    0       ja
  806  127    15     9535     16985    197392   6       2599    0       ja
  807  127    15     9655     16999    197380   6       2601    0       ja
  808  127    15     9759     17013    197368   5       2615    1       ja
  809  127    15     9895     17027    197600   5       2615    0       ja
  810  127    15     10031    17042    197588   5       2599    0       ja
  811  127    15     10168    17056    197576   5       2608    0       ja
  812  127    15     10287    17070    197804   5       2604    1       ja
  813  127    15     10407    17084    197792   5       2599    1       ja
  814  127    15     10528    17097    198024   5       2600    0       ja
  815  127    15     10664    17111    198012   7       2619    1       ja
  816  127    15     10784    17125    198004   6       2608    0       ja
  817  127    15     10904    17138    198236   6       2608    1       ja
  818  127    15     11024    17152    198224   5       2609    0       ja
  819  127    15     6294     16642    194600   6       2609    2       ja
  820  127    15     6462     16661    195092   6       2607    0       ja
  821  127    15     6566     16675    195080   10      2616    0       ja
  822  127    15     6687     16689    195312   13      2624    1       ja
  823  127    15     6823     16702    195304   9       2610    0       ja
  824  127    15     6927     16716    195292   5       2665    0       ja
  825  127    15     7048     16730    195524   9       2614    0       ja
  826  127    15     7183     16744    195516   20      2607    0       ja
  827  127    15     7303     16757    195504   9       2654    1       ja
  828  127    15     7408     16771    195732   15      2606    1       ja
  829  127    15     7544     16785    195720   10      2619    1       ja
  830  127    15     7712     16800    195712   22      2602    0       ja
  831  127    15     7848     16814    195940   9       2618    0       ja
  832  127    15     7984     16828    195928   10      2604    0       ja
  833  127    15     8088     16841    196160   5       2652    0       ja
  834  127    15     8208     16855    196152   13      2621    0       ja
  835  127    15     8328     16869    196140   7       2630    1       ja
  836  127    15     8465     16883    196368   5       2620    0       ja
  837  127    15     8584     16896    196360   5       2640    0       ja
  838  127    15     8688     16910    196348   5       2681    1       ja
  839  127    15     8809     16924    196580   10      2610    1       ja
  840  127    15     8945     16939    196568   21      2630    1       ja
  841  127    15     9065     16953    196824   8       2611    1       ja
  842  127    15     9217     16967    197052   10      2619    0       ja
  843  127    15     9370     16981    197044   8       2606    1       ja
  844  127    15     9473     16994    197032   7       2619    1       ja
  845  127    15     9609     17008    197264   10      2607    0       ja
  846  127    15     9729     17022    197252   6       2606    0       ja
  847  127    15     9850     17036    197484   7       2607    1       ja
  848  127    15     9953     17049    197472   16      2634    0       ja
  849  127    15     10089    17063    197464   7       2632    1       ja
  850  127    15     10226    17079    199036   21      2627    0       ja
  851  127    15     10362    17093    199024   6       2618    0       ja
  852  127    15     10481    17106    199016   8       2606    0       ja
  853  127    15     10618    17120    199244   5       2620    0       ja
  854  127    15     10722    17134    199232   5       2607    1       ja
  855  127    15     10890    17147    199220   12      2653    0       ja
  856  127    15     11010    17161    199448   6       2627    0       ja
  857  127    15     6469     16677    195992   6       2603    1       ja
  858  127    15     6589     16691    196228   5       2607    0       ja
  859  127    15     6710     16704    196216   6       2610    0       ja
  860  127    15     6878     16720    196196   5       2613    1       ja
  861  127    15     7015     16734    196696   6       2608    0       ja
  862  127    15     7119     16748    196684   5       2615    0       ja
  863  127    15     7255     16761    196672   7       2609    1       ja
  864  127    15     7375     16775    196904   6       2622    0       ja
  865  127    15     7511     16789    196892   11      2623    0       ja
  866  127    15     7615     16803    197124   6       2612    0       ja
  867  127    15     7736     16816    197112   14      2620    0       ja
  868  127    15     7855     16830    197104   6       2614    0       ja
  869  127    15     8008     16844    197336   11      2618    0       ja
  870  127    15     8128     16859    197324   14      2617    0       ja
  871  127    15     8247     16873    197312   11      2607    0       ja
  872  127    15     8384     16890    197580   11      2604    1       ja
  873  127    15     8504     16904    197568   16      2617    1       ja
  874  127    15     8624     16917    197556   9       2621    1       ja
  875  127    15     8744     16931    197784   15      2606    0       ja
  876  127    15     8864     16945    197776   14      2613    0       ja
  877  127    15     8984     16959    198008   10      2621    1       ja
  878  127    15     9105     16972    197996   7       2606    0       ja
  879  127    15     9256     16986    197988   10      2636    0       ja
  880  127    15     9392     17002    198220   8       2614    1       ja
  881  127    15     9529     17016    198208   9       2632    1       ja
  882  127    15     9648     17029    198736   7       2617    1       ja
  883  127    15     9769     17043    198968   9       2610    0       ja
  884  127    15     9889     17057    198956   6       2619    1       ja
  885  127    15     10025    17070    198944   6       2605    1       ja
  886  127    15     10129    17084    199172   8       2612    0       ja
  887  127    15     10281    17098    199168   6       2617    0       ja
  888  127    15     10401    17112    199156   6       2604    1       ja
  889  127    15     10522    17125    199384   6       2610    0       ja
  890  126    15     10657    17141    199376   6       2625    0       ja
  891  126    15     10777    17155    199612   9       2613    0       ja
  892  126    15     10882    17168    199600   7       2660    0       ja
  893  126    15     11034    17182    199712   7       2609    0       ja
  894  126    15     6671     16712    196480   7       2622    0       ja
  895  126    15     6791     16725    196468   9       2612    0       ja
  896  126    15     6911     16739    196456   6       2614    0       ja
  897  126    15     7016     16753    196684   5       2614    0       ja
  898  126    15     7152     16766    196676   5       2604    1       ja
  899  126    15     7273     16780    196908   9       2607    0       ja
  900  126    15     7425     16795    196920   18      2623    0       ja

ZEIGERARTEN ÜBER DEN LAUF
  Art                      Sitz. 1  Mitte    Ende     Einordnung
  Binder                   2        2        2        unverändert
  Datei in /system         6        6        6        unverändert
  Ereigniszähler           6        6        6        unverändert
  Gerät goldfish_pipe_dprctd 7        7        7        unverändert
  Gerät goldfish_sync      1        1        1        unverändert
  Gerät null               11       10       10       unverändert
  Gerät pmsg0              1        1        1        unverändert
  Gerät urandom            1        1        1        unverändert
  Programmpaket            12       12       12       unverändert
  Rohr                     2        2        2        unverändert
  Steckdose                11       11       11       unverändert
  geteilter Speicher       5        5        5        unverändert
  namenlos [eventpoll]     4        4        4        unverändert
  namenlos sync_file       9        25       24       gewachsen, aber nicht stetig
  sonstiges                34       34       34       unverändert

ZEIGER NACH ART -- Unterschied zwischen Sitzung 1 und 900
  namenlos sync_file       +15
  Gerät null               -1

  Bestand am Ende:
    sonstiges                34
      /sys/kernel/tracing/trace_marker
      /apex/com.android.art/javalib/core-oj.jar
      /apex/com.android.art/javalib/core-libart.jar
      /apex/com.android.art/javalib/okhttp.jar
      /apex/com.android.art/javalib/bouncycastle.jar
    namenlos sync_file       24
      anon_inode:sync_file
    Programmpaket            12
    Steckdose                11
    Gerät null               10
    Gerät goldfish_pipe_dprctd 7
    Datei in /system         6
    Ereigniszähler           6
    geteilter Speicher       5
    namenlos [eventpoll]     4
      anon_inode:[eventpoll]
    Rohr                     2
    Binder                   2
    Gerät pmsg0              1
    Gerät urandom            1
    Gerät goldfish_sync      1

URTEIL
  Sitzungen ohne Text: 0 von 900
  Dateizeiger:   Mitte 127, Ende 127, Zuwachs -0 (-0.00 je Sitzung) -- kein Wachstum
  Fäden:         Mitte 15, Ende 15, Zuwachs 0 (0.00 je Sitzung) -- kein Wachstum

  Speicher -- beurteilt am Boden nach der Bereinigung, nicht am Mittel:
  Java-Halde:    Boden steigt mit schrumpfenden Zuwächsen (4788 -> 5335 -> 5601, Zuwächse 547, 266) -- pendelt sich ein
  native Halde:  Boden steigt mit schrumpfenden Zuwächsen (16415 -> 16510 -> 16525, Zuwächse 95, 15) -- pendelt sich ein
  RSS:           **Boden steigt gleichmäßig** (192468 -> 193584 -> 194600, Zuwächse 1116, 1016) -- Leck möglich

  Wird es langsamer? Ein Ressourcenstau zeigt sich oft zuerst so.
  Startlatenz:   Mitte 9, Ende 9, Zuwachs -0 (-0.00 je Sitzung) -- kein Wachstum
  Sitzungsdauer: Mitte 2622, Ende 2619, Zuwachs -3 (-0.01 je Sitzung) -- kein Wachstum
  Aufräumdauer:  Mitte 0, Ende 0, Zuwachs 0 (0.00 je Sitzung) -- Plateau erreicht

================================================================
NACHTRAG, 29.08.2026 -- DAS URTEIL OBEN IST TEILWEISE FALSCH
================================================================

Das Urteil über der Linie stammt vom alten Beurteiler, der aus **drei**
Böden schloss, indem er den letzten Zuwachs mit dem ersten verglich. Für
die Java-Halde las er

    4788 -> 5335 -> 5601,  Zuwächse 547 und 266

und sprach "pendelt sich ein", weil 266 kleiner ist als die Hälfte von 547.

Dieselben Rohdaten über dreißig Fenster zu je dreißig Sitzungen:

    Java-Halde     1,66 KB je Sitzung   t = 7,3   BELEGT
    native Halde   0,21 KB je Sitzung   t = 6,2   BELEGT
    RSS            3,37 KB je Sitzung   t = 9,2   BELEGT

Und die Frage, auf die es ankommt -- flacht es ab?

    Java-Halde     Sitzung 1-450: 2,38   451-900: 2,18
    native Halde                  0,36            0,28
    RSS                           2,43            3,93

Die zweite Hälfte ist so steil wie die erste. **Nichts pendelt sich ein.**
Anstieg des Bodens über 900 Sitzungen: Java-Halde +1883 KB, native Halde
+297 KB, RSS +3988 KB.

Drei Stützpunkte können den Unterschied nicht sehen. Fällt der erste
Zuwachs zufällig größer aus -- und auf einem Sägezahn tut er das leicht --
geht gleichmäßiges Wachstum als Einpendeln durch. Genau das ist hier
passiert, und zwar zugunsten der bequemeren Lesart.

Der Beurteiler rechnet seit diesem Nachtrag über eine Ausgleichsgerade
durch mindestens acht Böden, mit derselben Zwei-Standardfehler-Schwelle,
die im Projekt schon für den Ratenverlauf gilt. Die hier gemessenen dreißig
Böden liegen als Gegenprobe im Prüfsatz.

WAS DAS FÜR DIE APP HEISST -- UND WAS NICHT

Belegt: über 900 aufeinanderfolgende Sitzungen im selben Prozess bleibt je
Sitzung Speicher hängen, rund 3,4 KB nach RSS. Über 900 Sitzungen sind das
knapp 4 MB. Es flacht innerhalb dieses Laufs nicht ab.

Nicht belegt: dass es unbegrenzt weiterläuft. 900 Sitzungen sind 900
Sitzungen, keine Aussage über 10.000.

Nicht untersucht: die Ursache. Dateizeiger und Fäden wachsen nicht, die
Sitzungsdauer bleibt bei 2620 ms, die Startlatenz bei 9 ms -- es wird also
nichts langsamer und nichts staut sich sichtbar auf.

Der Punkt bleibt **OFFEN**. Er ist nicht dadurch erledigt, dass er klein
ist.
